site_id,data_product,data_policy,citation_doi,citation_url,citation_text,citation_source,citation_source_url
US-TLR,BASE-BADM,CCBY4.0,10.17190/AMF/2531147,https://doi.org/10.17190/AMF/2531147,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TLR,BASE-BADM,LEGACY,10.17190/AMF/2531147,https://doi.org/10.17190/AMF/2531147,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TLR,FLUXNET,CCBY4.0,10.17190/AMF/3027363,https://doi.org/10.17190/AMF/3027363,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Ton,BASE-BADM,CCBY4.0,10.17190/AMF/1245971,https://doi.org/10.17190/AMF/1245971,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Ton,BASE-BADM,LEGACY,10.17190/AMF/1245971,https://doi.org/10.17190/AMF/1245971,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Ton,FLUXNET,CCBY4.0,10.17190/AMF/2204880,https://doi.org/10.17190/AMF/2204880,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Ton,FLUXNET2015,CCBY4.0,10.18140/FLX/1440092,https://doi.org/10.18140/FLX/1440092,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Ton
US-TrB,BASE-BADM,CCBY4.0,10.17190/AMF/1804493,https://doi.org/10.17190/AMF/1804493,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TrB,BASE-BADM,LEGACY,10.17190/AMF/1804493,https://doi.org/10.17190/AMF/1804493,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TrB,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TrS,BASE-BADM,CCBY4.0,10.17190/AMF/1825939,https://doi.org/10.17190/AMF/1825939,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TrS,BASE-BADM,LEGACY,10.17190/AMF/1825939,https://doi.org/10.17190/AMF/1825939,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-TrS,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tsm,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tsm,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tsm,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tur,BASE-BADM,CCBY4.0,10.17190/AMF/1825940,https://doi.org/10.17190/AMF/1825940,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tur,BASE-BADM,LEGACY,10.17190/AMF/1825940,https://doi.org/10.17190/AMF/1825940,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tur,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw1,BASE-BADM,CCBY4.0,10.17190/AMF/1246147,https://doi.org/10.17190/AMF/1246147,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw1,BASE-BADM,LEGACY,10.17190/AMF/1246147,https://doi.org/10.17190/AMF/1246147,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw1,FLUXNET,CCBY4.0,10.17190/AMF/1832165,https://doi.org/10.17190/AMF/1832165,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw1,FLUXNET2015,CCBY4.0,10.18140/FLX/1440108,https://doi.org/10.18140/FLX/1440108,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Tw1
US-Tw2,BASE-BADM,CCBY4.0,10.17190/AMF/1246148,https://doi.org/10.17190/AMF/1246148,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw2,BASE-BADM,LEGACY,10.17190/AMF/1246148,https://doi.org/10.17190/AMF/1246148,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw2,FLUXNET,CCBY4.0,10.17190/AMF/1881593,https://doi.org/10.17190/AMF/1881593,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw2,FLUXNET2015,CCBY4.0,10.18140/FLX/1440109,https://doi.org/10.18140/FLX/1440109,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Tw2
US-Tw3,BASE-BADM,CCBY4.0,10.17190/AMF/1246149,https://doi.org/10.17190/AMF/1246149,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw3,BASE-BADM,LEGACY,10.17190/AMF/1246149,https://doi.org/10.17190/AMF/1246149,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw3,FLUXNET,CCBY4.0,10.17190/AMF/1881594,https://doi.org/10.17190/AMF/1881594,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw3,FLUXNET2015,CCBY4.0,10.18140/FLX/1440110,https://doi.org/10.18140/FLX/1440110,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Tw3
US-Tw4,BASE-BADM,CCBY4.0,10.17190/AMF/1246151,https://doi.org/10.17190/AMF/1246151,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw4,BASE-BADM,LEGACY,10.17190/AMF/1246151,https://doi.org/10.17190/AMF/1246151,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw4,FLUXNET,CCBY4.0,10.17190/AMF/2204881,https://doi.org/10.17190/AMF/2204881,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw4,FLUXNET2015,CCBY4.0,10.18140/FLX/1440111,https://doi.org/10.18140/FLX/1440111,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Tw4
US-Tw5,BASE-BADM,CCBY4.0,10.17190/AMF/1543380,https://doi.org/10.17190/AMF/1543380,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw5,BASE-BADM,LEGACY,10.17190/AMF/1543380,https://doi.org/10.17190/AMF/1543380,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tw5,FLUXNET,CCBY4.0,10.17190/AMF/1881595,https://doi.org/10.17190/AMF/1881595,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Twt,BASE-BADM,CCBY4.0,10.17190/AMF/1246140,https://doi.org/10.17190/AMF/1246140,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Twt,BASE-BADM,LEGACY,10.17190/AMF/1246140,https://doi.org/10.17190/AMF/1246140,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Twt,FLUXNET,CCBY4.0,10.17190/AMF/2571105,https://doi.org/10.17190/AMF/2571105,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Twt,FLUXNET2015,CCBY4.0,10.18140/FLX/1440106,https://doi.org/10.18140/FLX/1440106,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-Twt
US-Tx1,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx1,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx2,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx2,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx2,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx3,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx3,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx3,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx4,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx4,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx4,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx5,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx5,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx5,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx6,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx6,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx6,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx7,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx7,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx7,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx8,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx8,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx8,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx9,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx9,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Tx9,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Uaf,BASE-BADM,CCBY4.0,10.17190/AMF/1480322,https://doi.org/10.17190/AMF/1480322,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Uaf,BASE-BADM,LEGACY,10.17190/AMF/1480322,https://doi.org/10.17190/AMF/1480322,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Uaf,FLUXNET,CCBY4.0,10.17190/AMF/3027325,https://doi.org/10.17190/AMF/3027325,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UC1,BASE-BADM,CCBY4.0,10.17190/AMF/1865482,https://doi.org/10.17190/AMF/1865482,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UC1,BASE-BADM,LEGACY,10.17190/AMF/1865482,https://doi.org/10.17190/AMF/1865482,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UC1,FLUXNET,CCBY4.0,10.17190/AMF/2469472,https://doi.org/10.17190/AMF/2469472,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UC2,BASE-BADM,CCBY4.0,10.17190/AMF/1865483,https://doi.org/10.17190/AMF/1865483,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UC2,BASE-BADM,LEGACY,10.17190/AMF/1865483,https://doi.org/10.17190/AMF/1865483,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UC2,FLUXNET,CCBY4.0,10.17190/AMF/2469473,https://doi.org/10.17190/AMF/2469473,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UG1,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UG1,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UG1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiA,BASE-BADM,CCBY4.0,10.17190/AMF/1617725,https://doi.org/10.17190/AMF/1617725,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiA,BASE-BADM,LEGACY,10.17190/AMF/1617725,https://doi.org/10.17190/AMF/1617725,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiA,FLUXNET,CCBY4.0,10.17190/AMF/3027336,https://doi.org/10.17190/AMF/3027336,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiB,BASE-BADM,CCBY4.0,10.17190/AMF/1846664,https://doi.org/10.17190/AMF/1846664,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiB,BASE-BADM,LEGACY,10.17190/AMF/1846664,https://doi.org/10.17190/AMF/1846664,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiB,FLUXNET,CCBY4.0,10.17190/AMF/3027337,https://doi.org/10.17190/AMF/3027337,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiC,BASE-BADM,CCBY4.0,10.17190/AMF/1846665,https://doi.org/10.17190/AMF/1846665,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiC,BASE-BADM,LEGACY,10.17190/AMF/1846665,https://doi.org/10.17190/AMF/1846665,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiC,FLUXNET,CCBY4.0,10.17190/AMF/3027338,https://doi.org/10.17190/AMF/3027338,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiD,BASE-BADM,CCBY4.0,10.17190/AMF/1987605,https://doi.org/10.17190/AMF/1987605,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiD,BASE-BADM,LEGACY,10.17190/AMF/1987605,https://doi.org/10.17190/AMF/1987605,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiD,FLUXNET,CCBY4.0,10.17190/AMF/3027339,https://doi.org/10.17190/AMF/3027339,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiE,BASE-BADM,CCBY4.0,10.17190/AMF/2567986,https://doi.org/10.17190/AMF/2567986,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiE,BASE-BADM,LEGACY,10.17190/AMF/2567986,https://doi.org/10.17190/AMF/2567986,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiE,FLUXNET,CCBY4.0,10.17190/AMF/3027347,https://doi.org/10.17190/AMF/3027347,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiF,BASE-BADM,CCBY4.0,10.17190/AMF/2574371,https://doi.org/10.17190/AMF/2574371,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiF,BASE-BADM,LEGACY,10.17190/AMF/2574371,https://doi.org/10.17190/AMF/2574371,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiF,FLUXNET,CCBY4.0,10.17190/AMF/3027351,https://doi.org/10.17190/AMF/3027351,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiG,BASE-BADM,CCBY4.0,10.17190/AMF/2574375,https://doi.org/10.17190/AMF/2574375,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiG,BASE-BADM,LEGACY,10.17190/AMF/2574375,https://doi.org/10.17190/AMF/2574375,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UiG,FLUXNET,CCBY4.0,10.17190/AMF/3027352,https://doi.org/10.17190/AMF/3027352,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-ULM,BASE-BADM,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-ULM,BASE-BADM,LEGACY,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-ULM,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UM3,BASE-BADM,CCBY4.0,10.17190/AMF/1480315,https://doi.org/10.17190/AMF/1480315,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UM3,BASE-BADM,LEGACY,10.17190/AMF/1480315,https://doi.org/10.17190/AMF/1480315,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UM3,FLUXNET,CCBY4.0,10.17190/AMF/1881596,https://doi.org/10.17190/AMF/1881596,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMB,BASE-BADM,CCBY4.0,10.17190/AMF/1246107,https://doi.org/10.17190/AMF/1246107,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMB,BASE-BADM,LEGACY,10.17190/AMF/1246107,https://doi.org/10.17190/AMF/1246107,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMB,FLUXNET,CCBY4.0,10.17190/AMF/2204882,https://doi.org/10.17190/AMF/2204882,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMB,FLUXNET2015,CCBY4.0,10.18140/FLX/1440093,https://doi.org/10.18140/FLX/1440093,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-UMB
US-UMd,BASE-BADM,CCBY4.0,10.17190/AMF/1246134,https://doi.org/10.17190/AMF/1246134,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMd,BASE-BADM,LEGACY,10.17190/AMF/1246134,https://doi.org/10.17190/AMF/1246134,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMd,FLUXNET,CCBY4.0,10.17190/AMF/1881597,https://doi.org/10.17190/AMF/1881597,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UMd,FLUXNET2015,CCBY4.0,10.18140/FLX/1440101,https://doi.org/10.18140/FLX/1440101,,FLUXNET2015 data-citation page,https://fluxnet.org/sites/siteinfo/US-UMd
US-Upa,BASE-BADM,CCBY4.0,10.17190/AMF/1246108,https://doi.org/10.17190/AMF/1246108,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Upa,BASE-BADM,LEGACY,10.17190/AMF/1246108,https://doi.org/10.17190/AMF/1246108,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-Upa,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR0,BASE-BADM,CCBY4.0,10.17190/AMF/2567987,https://doi.org/10.17190/AMF/2567987,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR0,BASE-BADM,LEGACY,10.17190/AMF/2567987,https://doi.org/10.17190/AMF/2567987,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR0,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR1,BASE-BADM,CCBY4.0,10.17190/AMF/2567988,https://doi.org/10.17190/AMF/2567988,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR1,BASE-BADM,LEGACY,10.17190/AMF/2567988,https://doi.org/10.17190/AMF/2567988,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR1,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR2,BASE-BADM,CCBY4.0,10.17190/AMF/2567989,https://doi.org/10.17190/AMF/2567989,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR2,BASE-BADM,LEGACY,10.17190/AMF/2567989,https://doi.org/10.17190/AMF/2567989,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR2,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR3,BASE-BADM,CCBY4.0,10.17190/AMF/2567990,https://doi.org/10.17190/AMF/2567990,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR3,BASE-BADM,LEGACY,10.17190/AMF/2567990,https://doi.org/10.17190/AMF/2567990,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR3,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR4,BASE-BADM,CCBY4.0,10.17190/AMF/2998638,https://doi.org/10.17190/AMF/2998638,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR4,BASE-BADM,LEGACY,10.17190/AMF/2998638,https://doi.org/10.17190/AMF/2998638,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR4,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR5,BASE-BADM,CCBY4.0,10.17190/AMF/2567991,https://doi.org/10.17190/AMF/2567991,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR5,BASE-BADM,LEGACY,10.17190/AMF/2567991,https://doi.org/10.17190/AMF/2567991,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR5,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR6,BASE-BADM,CCBY4.0,10.17190/AMF/2567992,https://doi.org/10.17190/AMF/2567992,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR6,BASE-BADM,LEGACY,10.17190/AMF/2567992,https://doi.org/10.17190/AMF/2567992,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR6,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR7,BASE-BADM,CCBY4.0,10.17190/AMF/2567993,https://doi.org/10.17190/AMF/2567993,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR7,BASE-BADM,LEGACY,10.17190/AMF/2567993,https://doi.org/10.17190/AMF/2567993,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
US-UR7,FLUXNET,CCBY4.0,,,,AmeriFlux V2 site_info_display API,https://amfcdn.lbl.gov/api/v2/site_info_display/AmeriFlux
